language	book	k	kmer	count	frequency
english	mobydick	3	GYJ	2	2.0938549544795933e-06
english	mobydick	3	BBO	23	2.4079331976515323e-05
english	mobydick	3	GIF	13	1.3610057204117357e-05
english	mobydick	3	WIV	10	1.0469274772397966e-05
english	mobydick	3	IEK	14	1.4656984681357153e-05
english	mobydick	3	EFW	5	5.234637386198983e-06
english	mobydick	3	HBL	15	1.5703912158596948e-05
english	mobydick	3	UOT	4	4.1877099089591866e-06
english	mobydick	3	HNT	3	3.14078243171939e-06
english	mobydick	3	RDN	23	2.4079331976515323e-05
english	mobydick	3	FFP	6	6.28156486343878e-06
english	mobydick	3	CYA	13	1.3610057204117357e-05
english	mobydick	3	IGF	5	5.234637386198983e-06
english	mobydick	3	ZAW	2	2.0938549544795933e-06
english	mobydick	3	CDE	8	8.375419817918373e-06
english	mobydick	3	NEZ	1	1.0469274772397966e-06
english	mobydick	3	ZEK	2	2.0938549544795933e-06
english	mobydick	3	ELH	22	2.3032404499275525e-05
english	mobydick	3	FJA	12	1.256312972687756e-05
english	mobydick	3	JAP	22	2.3032404499275525e-05
english	mobydick	3	TDT	1	1.0469274772397966e-06
english	mobydick	3	CEG	5	5.234637386198983e-06
english	mobydick	3	LFN	6	6.28156486343878e-06
english	mobydick	3	EGN	26	2.7220114408234714e-05
english	mobydick	3	CCI	20	2.0938549544795932e-05
english	mobydick	3	OHY	14	1.4656984681357153e-05
english	mobydick	3	IEB	3	3.14078243171939e-06
english	mobydick	3	MSL	19	1.9891622067556137e-05
english	mobydick	3	OVA	18	1.884469459031634e-05
english	mobydick	3	VAB	13	1.3610057204117357e-05
english	mobydick	3	OGN	31	3.24547517944337e-05
english	mobydick	3	AWU	3	3.14078243171939e-06
english	mobydick	3	CAV	20	2.0938549544795932e-05
english	mobydick	3	TAA	2	2.0938549544795933e-06
english	mobydick	3	IXS	2	2.0938549544795933e-06
english	mobydick	3	XSO	1	1.0469274772397966e-06
english	mobydick	3	KSF	19	1.9891622067556137e-05
english	mobydick	3	ALY	25	2.6173186930994916e-05
english	mobydick	3	AMW	12	1.256312972687756e-05
english	mobydick	3	OHU	22	2.3032404499275525e-05
english	mobydick	3	MBW	3	3.14078243171939e-06
english	mobydick	3	BWI	13	1.3610057204117357e-05
english	mobydick	3	GSB	31	3.24547517944337e-05
english	mobydick	3	EAJ	5	5.234637386198983e-06
english	mobydick	3	AJA	12	1.256312972687756e-05
english	mobydick	3	ETV	6	6.28156486343878e-06
english	mobydick	3	MUR	74	7.747263331574495e-05
english	mobydick	3	RKY	11	1.1516202249637762e-05
english	mobydick	3	WME	14	1.4656984681357153e-05
english	mobydick	3	KFI	14	1.4656984681357153e-05
english	mobydick	3	LBY	14	1.4656984681357153e-05
english	mobydick	3	AOT	2	2.0938549544795933e-06
english	mobydick	3	ICB	18	1.884469459031634e-05
english	mobydick	3	CBU	6	6.28156486343878e-06
english	mobydick	3	EOY	3	3.14078243171939e-06
english	mobydick	3	ULJ	1	1.0469274772397966e-06
english	mobydick	3	LJO	9	9.42234729515817e-06
english	mobydick	3	RMP	4	4.1877099089591866e-06
english	mobydick	3	KUP	22	2.3032404499275525e-05
english	mobydick	3	MAQ	1	1.0469274772397966e-06
english	mobydick	3	KRE	7	7.328492340678577e-06
english	mobydick	3	NYY	6	6.28156486343878e-06
english	mobydick	3	MSM	17	1.7797767113076544e-05
english	mobydick	3	RUA	1	1.0469274772397966e-06
english	mobydick	3	EUT	28	2.9313969362714307e-05
english	mobydick	3	MIM	14	1.4656984681357153e-05
english	mobydick	3	MBR	33	3.454860674891329e-05
english	mobydick	3	LAA	3	3.14078243171939e-06
english	mobydick	3	THJ	5	5.234637386198983e-06
english	mobydick	3	HJA	2	2.0938549544795933e-06
english	mobydick	3	IPF	20	2.0938549544795932e-05
english	mobydick	3	HOG	26	2.7220114408234714e-05
english	mobydick	3	FCH	16	1.6750839635836746e-05
english	mobydick	3	OKU	6	6.28156486343878e-06
english	mobydick	3	PWA	54	5.653408377094902e-05
english	mobydick	3	FCL	14	1.4656984681357153e-05
english	mobydick	3	FWO	19	1.9891622067556137e-05
english	mobydick	3	SAJ	5	5.234637386198983e-06
english	mobydick	3	RNR	8	8.375419817918373e-06
english	mobydick	3	GFU	16	1.6750839635836746e-05
english	mobydick	3	YMB	19	1.9891622067556137e-05
english	mobydick	3	FPH	4	4.1877099089591866e-06
english	mobydick	3	EHR	3	3.14078243171939e-06
english	mobydick	3	GEP	21	2.198547702203573e-05
english	mobydick	3	PBE	16	1.6750839635836746e-05
english	mobydick	3	WYB	1	1.0469274772397966e-06
english	mobydick	3	CUD	7	7.328492340678577e-06
english	mobydick	3	LSF	29	3.03608968399541e-05
english	mobydick	3	CEU	20	2.0938549544795932e-05
english	mobydick	3	NKW	18	1.884469459031634e-05
english	mobydick	3	AHN	5	5.234637386198983e-06
english	mobydick	3	DYH	18	1.884469459031634e-05
english	mobydick	3	LMF	3	3.14078243171939e-06
english	mobydick	3	TAZ	2	2.0938549544795933e-06
english	mobydick	3	AZU	6	6.28156486343878e-06
english	mobydick	3	ZUR	7	7.328492340678577e-06
english	mobydick	3	LUF	8	8.375419817918373e-06
english	mobydick	3	FFB	8	8.375419817918373e-06
english	mobydick	3	BIB	15	1.5703912158596948e-05
english	mobydick	3	GPI	13	1.3610057204117357e-05
english	mobydick	3	HSF	10	1.0469274772397966e-05
english	mobydick	3	KWR	1	1.0469274772397966e-06
english	mobydick	3	VOK	13	1.3610057204117357e-05
english	mobydick	3	DSY	22	2.3032404499275525e-05
english	mobydick	3	LDV	9	9.42234729515817e-06
english	mobydick	3	GAU	10	1.0469274772397966e-05
english	mobydick	3	RDG	16	1.6750839635836746e-05
english	mobydick	3	WRU	5	5.234637386198983e-06
english	mobydick	3	VYS	2	2.0938549544795933e-06
english	mobydick	3	HUF	4	4.1877099089591866e-06
english	mobydick	3	YEO	24	2.512625945375512e-05
english	mobydick	3	DEY	46	4.8158663953030646e-05
english	mobydick	3	EDK	14	1.4656984681357153e-05
english	mobydick	3	DKN	17	1.7797767113076544e-05
english	mobydick	3	MNT	3	3.14078243171939e-06
english	mobydick	3	NUA	40	4.1877099089591864e-05
english	mobydick	3	FOG	7	7.328492340678577e-06
english	mobydick	3	HYM	18	1.884469459031634e-05
english	mobydick	3	YMN	3	3.14078243171939e-06
english	mobydick	3	ANZ	2	2.0938549544795933e-06
english	mobydick	3	NZA	2	2.0938549544795933e-06
english	mobydick	3	ZAS	2	2.0938549544795933e-06
english	mobydick	3	GEX	24	2.512625945375512e-05
english	mobydick	3	EXU	5	5.234637386198983e-06
english	mobydick	3	XUL	4	4.1877099089591866e-06
english	mobydick	3	ALG	31	3.24547517944337e-05
english	mobydick	3	MAW	21	2.198547702203573e-05
english	mobydick	3	LOH	3	3.14078243171939e-06
english	mobydick	3	HIW	5	5.234637386198983e-06
english	mobydick	3	KDI	13	1.3610057204117357e-05
english	mobydick	3	ATJ	18	1.884469459031634e-05
english	mobydick	3	OYF	7	7.328492340678577e-06
english	mobydick	3	RCY	9	9.42234729515817e-06
english	mobydick	3	LLJ	10	1.0469274772397966e-05
english	mobydick	3	MNW	2	2.0938549544795933e-06
english	mobydick	3	EFP	2	2.0938549544795933e-06
english	mobydick	3	AHS	36	3.768938918063268e-05
english	mobydick	3	OKC	7	7.328492340678577e-06
english	mobydick	3	URY	51	5.3393301339229626e-05
english	mobydick	3	HSD	2	2.0938549544795933e-06
english	mobydick	3	HSB	10	1.0469274772397966e-05
english	mobydick	3	WEF	25	2.6173186930994916e-05
english	mobydick	3	LPY	6	6.28156486343878e-06
english	mobydick	3	PYB	1	1.0469274772397966e-06
english	mobydick	3	FTP	3	3.14078243171939e-06
english	mobydick	3	AIW	2	2.0938549544795933e-06
english	mobydick	3	FOB	6	6.28156486343878e-06
english	mobydick	3	MJO	7	7.328492340678577e-06
english	mobydick	3	GNB	1	1.0469274772397966e-06
english	mobydick	3	JOP	9	9.42234729515817e-06
english	mobydick	3	PPA	61	6.38625761116276e-05
english	mobydick	3	PAA	2	2.0938549544795933e-06
english	mobydick	3	CAD	16	1.6750839635836746e-05
english	mobydick	3	DIZ	9	9.42234729515817e-06
english	mobydick	3	IZT	1	1.0469274772397966e-06
english	mobydick	3	ZTH	1	1.0469274772397966e-06
english	mobydick	3	IZS	1	1.0469274772397966e-06
english	mobydick	3	ZSH	1	1.0469274772397966e-06
english	mobydick	3	IZI	42	4.397095404407146e-05
english	mobydick	3	ZIS	1	1.0469274772397966e-06
english	mobydick	3	OMJ	6	6.28156486343878e-06
english	mobydick	3	CWA	8	8.375419817918373e-06
english	mobydick	3	RNJ	3	3.14078243171939e-06
english	mobydick	3	JAF	2	2.0938549544795933e-06
english	mobydick	3	SYR	10	1.0469274772397966e-05
english	mobydick	3	IZM	1	1.0469274772397966e-06
english	mobydick	3	ZMO	1	1.0469274772397966e-06
english	mobydick	3	OMG	8	8.375419817918373e-06
english	mobydick	3	OHM	15	1.5703912158596948e-05
english	mobydick	3	HMO	45	4.711173647579085e-05
english	mobydick	3	RNW	40	4.1877099089591864e-05
english	mobydick	3	ODP	16	1.6750839635836746e-05
english	mobydick	3	ARH	39	4.083017161235207e-05
english	mobydick	3	YSJ	5	5.234637386198983e-06
english	mobydick	3	GWR	4	4.1877099089591866e-06
english	mobydick	3	WRO	23	2.4079331976515323e-05
english	mobydick	3	KHO	16	1.6750839635836746e-05
english	mobydick	3	UGI	11	1.1516202249637762e-05
english	mobydick	3	OXV	1	1.0469274772397966e-06
english	mobydick	3	XVA	1	1.0469274772397966e-06
english	mobydick	3	RFW	3	3.14078243171939e-06
english	mobydick	3	EUX	1	1.0469274772397966e-06
english	mobydick	3	UXA	2	2.0938549544795933e-06
english	mobydick	3	XAT	4	4.1877099089591866e-06
english	mobydick	3	HDO	28	2.9313969362714307e-05
english	mobydick	3	DOD	16	1.6750839635836746e-05
english	mobydick	3	MHO	28	2.9313969362714307e-05
english	mobydick	3	YEJ	1	1.0469274772397966e-06
english	mobydick	3	JOE	5	5.234637386198983e-06
english	mobydick	3	RKH	20	2.0938549544795932e-05
english	mobydick	3	KEJ	4	4.1877099089591866e-06
english	mobydick	3	JAI	3	3.14078243171939e-06
english	mobydick	3	RRU	38	3.9783244135112274e-05
english	mobydick	3	RFT	4	4.1877099089591866e-06
english	mobydick	3	GFI	43	4.5017881521311255e-05
english	mobydick	3	COI	55	5.758101124818882e-05
english	mobydick	3	WDR	12	1.256312972687756e-05
english	mobydick	3	HPR	31	3.24547517944337e-05
english	mobydick	3	SOH	63	6.595643106610718e-05
english	mobydick	3	SYD	4	4.1877099089591866e-06
english	mobydick	3	SKH	12	1.256312972687756e-05
english	mobydick	3	KHU	5	5.234637386198983e-06
english	mobydick	3	EOH	21	2.198547702203573e-05
english	mobydick	3	OHH	13	1.3610057204117357e-05
english	mobydick	3	AHF	9	9.42234729515817e-06
english	mobydick	3	EKA	4	4.1877099089591866e-06
english	mobydick	3	KAP	4	4.1877099089591866e-06
english	mobydick	3	SYC	8	8.375419817918373e-06
english	mobydick	3	OWV	12	1.256312972687756e-05
english	mobydick	3	WVO	2	2.0938549544795933e-06
english	mobydick	3	NIZ	16	1.6750839635836746e-05
english	mobydick	3	XTC	2	2.0938549544795933e-06
english	mobydick	3	HAJ	4	4.1877099089591866e-06
english	mobydick	3	BBU	13	1.3610057204117357e-05
english	mobydick	3	YWR	13	1.3610057204117357e-05
english	mobydick	3	OWJ	7	7.328492340678577e-06
english	mobydick	3	WJO	1	1.0469274772397966e-06
english	mobydick	3	ASV	21	2.198547702203573e-05
english	mobydick	3	AUP	6	6.28156486343878e-06
english	mobydick	3	MOP	4	4.1877099089591866e-06
english	mobydick	3	AFL	40	4.1877099089591864e-05
english	mobydick	3	PRU	20	2.0938549544795932e-05
english	mobydick	3	NSN	37	3.873631665787247e-05
english	mobydick	3	NOK	8	8.375419817918373e-06
english	mobydick	3	MCE	5	5.234637386198983e-06
english	mobydick	3	AHG	5	5.234637386198983e-06
english	mobydick	3	HGA	9	9.42234729515817e-06
english	mobydick	3	SPS	6	6.28156486343878e-06
english	mobydick	3	IFL	26	2.7220114408234714e-05
english	mobydick	3	XIS	23	2.4079331976515323e-05
english	mobydick	3	PSL	13	1.3610057204117357e-05
english	mobydick	3	YOS	2	2.0938549544795933e-06
english	mobydick	3	HSR	2	2.0938549544795933e-06
english	mobydick	3	PFL	3	3.14078243171939e-06
english	mobydick	3	OBV	12	1.256312972687756e-05
english	mobydick	3	BVI	12	1.256312972687756e-05
english	mobydick	3	SGL	33	3.454860674891329e-05
english	mobydick	3	MPM	6	6.28156486343878e-06
english	mobydick	3	AWR	10	1.0469274772397966e-05
english	mobydick	3	WRY	1	1.0469274772397966e-06
english	mobydick	3	YOH	12	1.256312972687756e-05
english	mobydick	3	OHS	14	1.4656984681357153e-05
english	mobydick	3	ETP	22	2.3032404499275525e-05
english	mobydick	3	NRA	33	3.454860674891329e-05
english	mobydick	3	DDY	15	1.5703912158596948e-05
english	mobydick	3	IHI	15	1.5703912158596948e-05
english	mobydick	3	WOE	46	4.8158663953030646e-05
english	mobydick	3	OEH	3	3.14078243171939e-06
english	mobydick	3	IGY	3	3.14078243171939e-06
english	mobydick	3	MUG	5	5.234637386198983e-06
english	mobydick	3	AKB	9	9.42234729515817e-06
english	mobydick	3	OXE	8	8.375419817918373e-06
english	mobydick	3	XES	11	1.1516202249637762e-05
english	mobydick	3	JAR	5	5.234637386198983e-06
english	mobydick	3	LTJ	2	2.0938549544795933e-06
english	mobydick	3	KYA	8	8.375419817918373e-06
english	mobydick	3	LSN	17	1.7797767113076544e-05
english	mobydick	3	AHW	14	1.4656984681357153e-05
english	mobydick	3	UOS	3	3.14078243171939e-06
english	mobydick	3	RGY	11	1.1516202249637762e-05
english	mobydick	3	GYB	3	3.14078243171939e-06
english	mobydick	3	UDT	5	5.234637386198983e-06
english	mobydick	3	DYV	3	3.14078243171939e-06
english	mobydick	3	EPG	5	5.234637386198983e-06
english	mobydick	3	PGU	2	2.0938549544795933e-06
english	mobydick	3	OBH	3	3.14078243171939e-06
english	mobydick	3	BHI	5	5.234637386198983e-06
english	mobydick	3	IRQ	4	4.1877099089591866e-06
english	mobydick	3	OAQ	3	3.14078243171939e-06
english	mobydick	3	MIA	8	8.375419817918373e-06
english	mobydick	3	MOJ	1	1.0469274772397966e-06
english	mobydick	3	UFE	6	6.28156486343878e-06
english	mobydick	3	OWG	28	2.9313969362714307e-05
english	mobydick	3	WGO	9	9.42234729515817e-06
english	mobydick	3	EKB	3	3.14078243171939e-06
english	mobydick	3	LMN	5	5.234637386198983e-06
english	mobydick	3	LTS	46	4.8158663953030646e-05
english	mobydick	3	AHD	4	4.1877099089591866e-06
english	mobydick	3	CTD	4	4.1877099089591866e-06
english	mobydick	3	ULR	8	8.375419817918373e-06
english	mobydick	3	RPU	24	2.512625945375512e-05
english	mobydick	3	CEJ	2	2.0938549544795933e-06
english	mobydick	3	DDN	1	1.0469274772397966e-06
english	mobydick	3	GJO	4	4.1877099089591866e-06
english	mobydick	3	HSS	10	1.0469274772397966e-05
english	mobydick	3	EPC	9	9.42234729515817e-06
english	mobydick	3	LUL	4	4.1877099089591866e-06
english	mobydick	3	HCL	10	1.0469274772397966e-05
english	mobydick	3	PAK	3	3.14078243171939e-06
english	mobydick	3	UBO	17	1.7797767113076544e-05
english	mobydick	3	WGL	5	5.234637386198983e-06
english	mobydick	3	DPI	46	4.8158663953030646e-05
english	mobydick	3	DBI	53	5.548715629370922e-05
english	mobydick	3	EHJ	1	1.0469274772397966e-06
english	mobydick	3	GGU	8	8.375419817918373e-06
english	mobydick	3	MTE	4	4.1877099089591866e-06
english	mobydick	3	MSD	4	4.1877099089591866e-06
english	mobydick	3	OEB	7	7.328492340678577e-06
english	mobydick	3	IMY	21	2.198547702203573e-05
english	mobydick	3	VOM	4	4.1877099089591866e-06
english	mobydick	3	ANJ	6	6.28156486343878e-06
english	mobydick	3	HDI	21	2.198547702203573e-05
english	mobydick	3	YSB	16	1.6750839635836746e-05
english	mobydick	3	ILU	17	1.7797767113076544e-05
english	mobydick	3	LVA	11	1.1516202249637762e-05
english	mobydick	3	EPJ	1	1.0469274772397966e-06
english	mobydick	3	OYI	19	1.9891622067556137e-05
english	mobydick	3	SMB	4	4.1877099089591866e-06
english	mobydick	3	OEI	3	3.14078243171939e-06
english	mobydick	3	XOR	3	3.14078243171939e-06
english	mobydick	3	MSY	12	1.256312972687756e-05
english	mobydick	3	NOQ	2	2.0938549544795933e-06
english	mobydick	3	OPG	7	7.328492340678577e-06
english	mobydick	3	PGA	9	9.42234729515817e-06
english	mobydick	3	OBC	2	2.0938549544795933e-06
english	mobydick	3	BCA	9	9.42234729515817e-06
english	mobydick	3	REK	21	2.198547702203573e-05
english	mobydick	3	IEI	12	1.256312972687756e-05
english	mobydick	3	NNF	2	2.0938549544795933e-06
english	mobydick	3	APB	2	2.0938549544795933e-06
english	mobydick	3	VAC	25	2.6173186930994916e-05
english	mobydick	3	XTF	2	2.0938549544795933e-06
english	mobydick	3	OTV	19	1.9891622067556137e-05
english	mobydick	3	PHR	23	2.4079331976515323e-05
english	mobydick	3	MRI	4	4.1877099089591866e-06
english	mobydick	3	WOL	28	2.9313969362714307e-05
english	mobydick	3	OPQ	1	1.0469274772397966e-06
english	mobydick	3	RMF	17	1.7797767113076544e-05
english	mobydick	3	YOC	12	1.256312972687756e-05
english	mobydick	3	CWI	6	6.28156486343878e-06
english	mobydick	3	UTV	7	7.328492340678577e-06
english	mobydick	3	NNH	2	2.0938549544795933e-06
english	mobydick	3	DVA	78	8.166034322470414e-05
english	mobydick	3	ACQ	15	1.5703912158596948e-05
english	mobydick	3	UAI	12	1.256312972687756e-05
english	mobydick	3	JUP	4	4.1877099089591866e-06
english	mobydick	3	BTH	67	7.014414097506638e-05
english	mobydick	3	MSG	2	2.0938549544795933e-06
english	mobydick	3	MNS	6	6.28156486343878e-06
english	mobydick	3	OLF	9	9.42234729515817e-06
english	mobydick	3	DHY	2	2.0938549544795933e-06
english	mobydick	3	LFM	17	1.7797767113076544e-05
english	mobydick	3	YID	12	1.256312972687756e-05
english	mobydick	3	IDR	10	1.0469274772397966e-05
english	mobydick	3	LKW	9	9.42234729515817e-06
english	mobydick	3	KWI	49	5.129944638475004e-05
english	mobydick	3	LYU	69	7.223799592954597e-05
english	mobydick	3	SKM	8	8.375419817918373e-06
english	mobydick	3	OJA	3	3.14078243171939e-06
english	mobydick	3	JAB	2	2.0938549544795933e-06
english	mobydick	3	LSM	27	2.826704188547451e-05
english	mobydick	3	WKH	1	1.0469274772397966e-06
english	mobydick	3	FSF	2	2.0938549544795933e-06
english	mobydick	3	TLU	11	1.1516202249637762e-05
english	mobydick	3	FTU	7	7.328492340678577e-06
english	mobydick	3	PWO	8	8.375419817918373e-06
english	mobydick	3	COD	20	2.0938549544795932e-05
english	mobydick	3	OEQ	2	2.0938549544795933e-06
english	mobydick	3	DIU	6	6.28156486343878e-06
english	mobydick	3	IUN	4	4.1877099089591866e-06
english	mobydick	3	BEJ	3	3.14078243171939e-06
english	mobydick	3	JEA	4	4.1877099089591866e-06
english	mobydick	3	KWO	13	1.3610057204117357e-05
english	mobydick	3	OIW	3	3.14078243171939e-06
english	mobydick	3	OIK	3	3.14078243171939e-06
english	mobydick	3	THQ	13	1.3610057204117357e-05
english	mobydick	3	HQU	18	1.884469459031634e-05
english	mobydick	3	MTW	6	6.28156486343878e-06
english	mobydick	3	CEK	2	2.0938549544795933e-06
english	mobydick	3	WEU	2	2.0938549544795933e-06
english	mobydick	3	GAC	33	3.454860674891329e-05
english	mobydick	3	SYW	6	6.28156486343878e-06
english	mobydick	3	LTL	10	1.0469274772397966e-05
english	mobydick	3	GHD	12	1.256312972687756e-05
english	mobydick	3	FUT	16	1.6750839635836746e-05
english	mobydick	3	PCL	4	4.1877099089591866e-06
english	mobydick	3	LTV	1	1.0469274772397966e-06
english	mobydick	3	UGT	4	4.1877099089591866e-06
english	mobydick	3	OYB	7	7.328492340678577e-06
english	mobydick	3	UFL	3	3.14078243171939e-06
english	mobydick	3	LUX	3	3.14078243171939e-06
english	mobydick	3	UXU	3	3.14078243171939e-06
english	mobydick	3	XUR	3	3.14078243171939e-06
english	mobydick	3	UGN	8	8.375419817918373e-06
english	mobydick	3	CCR	4	4.1877099089591866e-06
english	mobydick	3	HUT	23	2.4079331976515323e-05
english	mobydick	3	IFD	4	4.1877099089591866e-06
english	mobydick	3	EVU	3	3.14078243171939e-06
english	mobydick	3	VUL	17	1.7797767113076544e-05
english	mobydick	3	OMQ	3	3.14078243171939e-06
english	mobydick	3	EWQ	1	1.0469274772397966e-06
english	mobydick	3	PUG	6	6.28156486343878e-06
english	mobydick	3	VEQ	4	4.1877099089591866e-06
english	mobydick	3	ICY	19	1.9891622067556137e-05
english	mobydick	3	WPA	9	9.42234729515817e-06
english	mobydick	3	WOV	21	2.198547702203573e-05
english	mobydick	3	YIB	3	3.14078243171939e-06
english	mobydick	3	NPH	7	7.328492340678577e-06
english	mobydick	3	GYN	2	2.0938549544795933e-06
english	mobydick	3	ALQ	2	2.0938549544795933e-06
english	mobydick	3	KOA	3	3.14078243171939e-06
english	mobydick	3	PTR	7	7.328492340678577e-06
english	mobydick	3	GHP	14	1.4656984681357153e-05
english	mobydick	3	ONQ	23	2.4079331976515323e-05
english	mobydick	3	UER	38	3.9783244135112274e-05
english	mobydick	3	IPV	2	2.0938549544795933e-06
english	mobydick	3	PVI	1	1.0469274772397966e-06
english	mobydick	3	EGV	2	2.0938549544795933e-06
english	mobydick	3	VOW	10	1.0469274772397966e-05
english	mobydick	3	PMU	4	4.1877099089591866e-06
english	mobydick	3	LAF	19	1.9891622067556137e-05
english	mobydick	3	RNP	7	7.328492340678577e-06
english	mobydick	3	OEC	5	5.234637386198983e-06
english	mobydick	3	NAK	24	2.512625945375512e-05
english	mobydick	3	TSQ	14	1.4656984681357153e-05
english	mobydick	3	ECZ	4	4.1877099089591866e-06
english	mobydick	3	IPY	5	5.234637386198983e-06
english	mobydick	3	PYA	4	4.1877099089591866e-06
english	mobydick	3	GDI	40	4.1877099089591864e-05
english	mobydick	3	UNF	50	5.234637386198983e-05
english	mobydick	3	TIZ	8	8.375419817918373e-06
english	mobydick	3	AAG	2	2.0938549544795933e-06
english	mobydick	3	WND	16	1.6750839635836746e-05
english	mobydick	3	GPO	32	3.350167927167349e-05
english	mobydick	3	LGE	31	3.24547517944337e-05
english	mobydick	3	APW	8	8.375419817918373e-06
english	mobydick	3	SIJ	1	1.0469274772397966e-06
english	mobydick	3	IJO	2	2.0938549544795933e-06
english	mobydick	3	YIG	3	3.14078243171939e-06
english	mobydick	3	SKN	36	3.768938918063268e-05
english	mobydick	3	TDY	16	1.6750839635836746e-05
english	mobydick	3	FFQ	3	3.14078243171939e-06
english	mobydick	3	FQU	27	2.826704188547451e-05
english	mobydick	3	MSB	16	1.6750839635836746e-05
english	mobydick	3	BSI	22	2.3032404499275525e-05
english	mobydick	3	HYH	15	1.5703912158596948e-05
english	mobydick	3	PSD	12	1.256312972687756e-05
english	mobydick	3	SCY	5	5.234637386198983e-06
english	mobydick	3	SOQ	4	4.1877099089591866e-06
english	mobydick	3	EGF	12	1.256312972687756e-05
english	mobydick	3	WFR	24	2.512625945375512e-05
english	mobydick	3	VYC	5	5.234637386198983e-06
english	mobydick	3	VEK	12	1.256312972687756e-05
english	mobydick	3	NKD	4	4.1877099089591866e-06
english	mobydick	3	WLA	15	1.5703912158596948e-05
english	mobydick	3	OFQ	21	2.198547702203573e-05
english	mobydick	3	SSJ	4	4.1877099089591866e-06
english	mobydick	3	MAJ	18	1.884469459031634e-05
english	mobydick	3	AJE	17	1.7797767113076544e-05
english	mobydick	3	JES	20	2.0938549544795932e-05
english	mobydick	3	GHQ	2	2.0938549544795933e-06
english	mobydick	3	OKD	11	1.1516202249637762e-05
english	mobydick	3	KDO	12	1.256312972687756e-05
english	mobydick	3	PYI	5	5.234637386198983e-06
english	mobydick	3	ANQ	32	3.350167927167349e-05
english	mobydick	3	WLB	3	3.14078243171939e-06
english	mobydick	3	BEV	18	1.884469459031634e-05
english	mobydick	3	IDQ	8	8.375419817918373e-06
english	mobydick	3	DLU	18	1.884469459031634e-05
english	mobydick	3	RTG	6	6.28156486343878e-06
english	mobydick	3	ZEW	5	5.234637386198983e-06
english	mobydick	3	WAX	7	7.328492340678577e-06
english	mobydick	3	NUF	18	1.884469459031634e-05
english	mobydick	3	KYN	4	4.1877099089591866e-06
english	mobydick	3	SSD	19	1.9891622067556137e-05
english	mobydick	3	GWE	28	2.9313969362714307e-05
english	mobydick	3	YSD	9	9.42234729515817e-06
english	mobydick	3	WIR	5	5.234637386198983e-06
english	mobydick	3	OTN	11	1.1516202249637762e-05
english	mobydick	3	JEE	6	6.28156486343878e-06
english	mobydick	3	BIE	10	1.0469274772397966e-05
english	mobydick	3	LLV	11	1.1516202249637762e-05
english	mobydick	3	GLU	12	1.256312972687756e-05
english	mobydick	3	FFC	11	1.1516202249637762e-05
english	mobydick	3	NRU	15	1.5703912158596948e-05
english	mobydick	3	BOF	14	1.4656984681357153e-05
english	mobydick	3	RNK	3	3.14078243171939e-06
english	mobydick	3	EVY	1	1.0469274772397966e-06
english	mobydick	3	EGK	1	1.0469274772397966e-06
english	mobydick	3	GKI	1	1.0469274772397966e-06
english	mobydick	3	IGW	13	1.3610057204117357e-05
english	mobydick	3	FSN	6	6.28156486343878e-06
english	mobydick	3	XTJ	1	1.0469274772397966e-06
english	mobydick	3	ASR	38	3.9783244135112274e-05
english	mobydick	3	RNB	15	1.5703912158596948e-05
english	mobydick	3	APF	3	3.14078243171939e-06
english	mobydick	3	OGT	10	1.0469274772397966e-05
english	mobydick	3	EZI	10	1.0469274772397966e-05
english	mobydick	3	EEJ	6	6.28156486343878e-06
english	mobydick	3	WIP	4	4.1877099089591866e-06
english	mobydick	3	ALJ	8	8.375419817918373e-06
english	mobydick	3	LPT	14	1.4656984681357153e-05
english	mobydick	3	LKA	17	1.7797767113076544e-05
english	mobydick	3	FBY	14	1.4656984681357153e-05
english	mobydick	3	LCL	18	1.884469459031634e-05
english	mobydick	3	YIV	4	4.1877099089591866e-06
english	mobydick	3	LIH	9	9.42234729515817e-06
english	mobydick	3	IHO	16	1.6750839635836746e-05
english	mobydick	3	UOH	10	1.0469274772397966e-05
english	mobydick	3	VYO	3	3.14078243171939e-06
english	mobydick	3	AEX	4	4.1877099089591866e-06
english	mobydick	3	FCI	2	2.0938549544795933e-06
english	mobydick	3	AOV	1	1.0469274772397966e-06
english	mobydick	3	IDP	18	1.884469459031634e-05
english	mobydick	3	DDM	1	1.0469274772397966e-06
english	mobydick	3	MEX	9	9.42234729515817e-06
english	mobydick	3	CUB	14	1.4656984681357153e-05
english	mobydick	3	BAU	2	2.0938549544795933e-06
english	mobydick	3	RAQ	2	2.0938549544795933e-06
english	mobydick	3	AGM	6	6.28156486343878e-06
english	mobydick	3	LPL	15	1.5703912158596948e-05
english	mobydick	3	OAH	44	4.606480899855105e-05
english	mobydick	3	IEH	7	7.328492340678577e-06
english	mobydick	3	MOI	14	1.4656984681357153e-05
english	mobydick	3	MBT	6	6.28156486343878e-06
english	mobydick	3	LPS	8	8.375419817918373e-06
english	mobydick	3	WSN	16	1.6750839635836746e-05
english	mobydick	3	LRU	13	1.3610057204117357e-05
english	mobydick	3	UGL	11	1.1516202249637762e-05
english	mobydick	3	STK	18	1.884469459031634e-05
english	mobydick	3	HPU	5	5.234637386198983e-06
english	mobydick	3	ETQ	3	3.14078243171939e-06
english	mobydick	3	OPM	22	2.3032404499275525e-05
english	mobydick	3	UEM	8	8.375419817918373e-06
english	mobydick	3	NNK	1	1.0469274772397966e-06
