language	book	k	kmer	count	frequency
dutch	camera_obscura	2	HP	20	5.4967253258871025e-05
dutch	camera_obscura	2	PU	182	0.0005002020046557264
dutch	camera_obscura	2	UB	135	0.0003710289594973794
dutch	camera_obscura	2	BL	619	0.0017012364883620583
dutch	camera_obscura	2	YD	148	0.0004067576741156456
dutch	camera_obscura	2	DA	2440	0.006706004897582265
dutch	camera_obscura	2	AY	725	0.001992562930634075
dutch	camera_obscura	2	YP	67	0.00018414029841721795
dutch	camera_obscura	2	OM	1657	0.004554036932497465
dutch	camera_obscura	2	MP	361	0.000992158921322622
dutch	camera_obscura	2	NY	236	0.0006486135884546781
dutch	camera_obscura	2	YF	197	0.0005414274445998796
dutch	camera_obscura	2	FO	1419	0.0038999266187168995
dutch	camera_obscura	2	RP	141	0.00038751913547504076
dutch	camera_obscura	2	PF	27	7.420579189947588e-05
dutch	camera_obscura	2	FC	86	0.00023635918901314542
dutch	camera_obscura	2	RS	1067	0.0029325029613607692
dutch	camera_obscura	2	NC	754	0.0020722654478594377
dutch	camera_obscura	2	YN	62	0.00017039848510250018
dutch	camera_obscura	2	WY	25	6.870906657358879e-05
dutch	camera_obscura	2	YO	895	0.0024597845833344784
dutch	camera_obscura	2	RK	208	0.0005716594338922587
dutch	camera_obscura	2	KC	40	0.00010993450651774205
dutch	camera_obscura	2	OP	395	0.0010856032518627029
dutch	camera_obscura	2	PY	29	7.970251722536299e-05
dutch	camera_obscura	2	IG	840	0.0023086246368725833
dutch	camera_obscura	2	GH	1571	0.004317677743484319
dutch	camera_obscura	2	TB	365	0.0010031523719743962
dutch	camera_obscura	2	YA	621	0.0017067332136879454
dutch	camera_obscura	2	LR	44	0.00012092795716951626
dutch	camera_obscura	2	SR	177	0.0004864601913410086
dutch	camera_obscura	2	SE	2114	0.005810038669462668
dutch	camera_obscura	2	RV	87	0.00023910755167608897
dutch	camera_obscura	2	EU	169	0.00046447329003746016
dutch	camera_obscura	2	NI	1195	0.003284293382217544
dutch	camera_obscura	2	DS	1401	0.0038504560907839155
dutch	camera_obscura	2	RY	473	0.0012999755395723
dutch	camera_obscura	2	EP	925	0.002542235463222785
dutch	camera_obscura	2	SS	1742	0.004787647758847667
dutch	camera_obscura	2	SG	229	0.0006293750498140733
dutch	camera_obscura	2	RD	660	0.0018139193575427439
dutch	camera_obscura	2	CI	278	0.0007640448202983073
dutch	camera_obscura	2	TY	321	0.00088222441480488
dutch	camera_obscura	2	YC	136	0.000373777322160323
dutch	camera_obscura	2	YE	600	0.0016490175977661309
dutch	camera_obscura	2	EV	549	0.0015088511019560097
dutch	camera_obscura	2	YW	361	0.000992158921322622
dutch	camera_obscura	2	WE	1106	0.003039689105215568
dutch	camera_obscura	2	EK	232	0.0006376201378029039
dutch	camera_obscura	2	PO	621	0.0017067332136879454
dutch	camera_obscura	2	NU	166	0.00045622820204862955
dutch	camera_obscura	2	RT	1441	0.003960390597301657
dutch	camera_obscura	2	TL	812	0.002231670482310164
dutch	camera_obscura	2	EG	662	0.001819416082868631
dutch	camera_obscura	2	GI	623	0.0017122299390138324
dutch	camera_obscura	2	IR	1069	0.0029379996866866565
dutch	camera_obscura	2	RL	464	0.0012752402756058079
dutch	camera_obscura	2	LB	76	0.0002088755623837099
dutch	camera_obscura	2	EY	1056	0.0029022709720683904
dutch	camera_obscura	2	LT	448	0.0012312664729987111
dutch	camera_obscura	2	CH	1216	0.0033420089981393585
dutch	camera_obscura	2	PT	299	0.0008217604362201218
dutch	camera_obscura	2	II	23	6.321234124770168e-05
dutch	camera_obscura	2	FY	47	0.0001291730451583469
dutch	camera_obscura	2	UH	66	0.0001813919357542744
dutch	camera_obscura	2	EI	1097	0.003014953841249076
dutch	camera_obscura	2	FT	1326	0.003644328891063149
dutch	camera_obscura	2	AK	481	0.0013219624408758483
dutch	camera_obscura	2	KS	200	0.0005496725325887103
dutch	camera_obscura	2	RU	435	0.0011955377583804448
dutch	camera_obscura	2	EF	1220	0.0033530024487911326
dutch	camera_obscura	2	TW	1311	0.0036031034511189958
dutch	camera_obscura	2	DM	345	0.0009481851187155252
dutch	camera_obscura	2	OA	367	0.0010086490973002834
dutch	camera_obscura	2	LY	1271	0.0034931689446012536
dutch	camera_obscura	2	YT	524	0.001440142035382421
dutch	camera_obscura	2	HR	401	0.001102093427840364
dutch	camera_obscura	2	UG	662	0.001819416082868631
dutch	camera_obscura	2	MI	951	0.0026136928924593173
dutch	camera_obscura	2	ID	1671	0.004592514009778674
dutch	camera_obscura	2	DN	589	0.0016187856084737518
dutch	camera_obscura	2	FD	71	0.00019513374906899214
dutch	camera_obscura	2	PD	14	3.847707728120972e-05
dutch	camera_obscura	2	EM	1599	0.004394631898046739
dutch	camera_obscura	2	MB	285	0.0007832833589389122
dutch	camera_obscura	2	SC	564	0.001550076541900163
dutch	camera_obscura	2	LW	158	0.0004342413007450811
dutch	camera_obscura	2	DH	1766	0.004853608462758311
dutch	camera_obscura	2	EL	1835	0.005043245486501416
dutch	camera_obscura	2	LO	1744	0.004793144484173554
dutch	camera_obscura	2	OK	877	0.0024103140554014944
dutch	camera_obscura	2	KE	1358	0.0037322764962773427
dutch	camera_obscura	2	DL	390	0.001071861438547985
dutch	camera_obscura	2	IK	408	0.001121331966480969
dutch	camera_obscura	2	HI	5167	0.01420078987942933
dutch	camera_obscura	2	FF	310	0.000851992425512501
dutch	camera_obscura	2	FI	1018	0.0027978331908765355
dutch	camera_obscura	2	LF	457	0.001256001736965203
dutch	camera_obscura	2	GL	419	0.001151563955773348
dutch	camera_obscura	2	OW	1674	0.004600759097767505
dutch	camera_obscura	2	GW	172	0.00047271837802629084
dutch	camera_obscura	2	RM	400	0.0010993450651774206
dutch	camera_obscura	2	MT	437	0.0012010344837063318
dutch	camera_obscura	2	HB	66	0.0001813919357542744
dutch	camera_obscura	2	FS	178	0.0004892085540039522
dutch	camera_obscura	2	HO	1445	0.003971384047953432
dutch	camera_obscura	2	FP	43	0.00011817959450657271
dutch	camera_obscura	2	PL	429	0.0011790475824027835
dutch	camera_obscura	2	LA	1433	0.003938403695998109
dutch	camera_obscura	2	AW	803	0.002206935218343672
dutch	camera_obscura	2	WH	1505	0.004136285807730045
dutch	camera_obscura	2	TM	327	0.0008987145907825413
dutch	camera_obscura	2	OT	1834	0.005040497123838473
dutch	camera_obscura	2	EH	1756	0.004826124836128876
dutch	camera_obscura	2	FA	1281	0.0035206525712306895
dutch	camera_obscura	2	CN	3	8.245087988830655e-06
dutch	camera_obscura	2	UM	257	0.0007063292043764927
dutch	camera_obscura	2	NF	262	0.0007200710176912104
dutch	camera_obscura	2	KY	63	0.00017314684776544373
dutch	camera_obscura	2	YH	387	0.0010636163505591545
dutch	camera_obscura	2	HY	162	0.0004452347513968553
dutch	camera_obscura	2	NW	394	0.0010828548891997592
dutch	camera_obscura	2	GG	153	0.00042049948743036334
dutch	camera_obscura	2	NO	1811	0.004977284782590772
dutch	camera_obscura	2	HC	44	0.00012092795716951626
dutch	camera_obscura	2	SN	501	0.0013769296941347191
dutch	camera_obscura	2	WL	148	0.0004067576741156456
dutch	camera_obscura	2	UD	275	0.0007557997323094767
dutch	camera_obscura	2	DD	721	0.0019815694799823007
dutch	camera_obscura	2	DJ	35	9.61926932030243e-05
dutch	camera_obscura	2	JU	109	0.0002995715302608471
dutch	camera_obscura	2	AB	708	0.0019458407653640344
dutch	camera_obscura	2	BO	460	0.0012642468249540336
dutch	camera_obscura	2	OV	499	0.001371432968808832
dutch	camera_obscura	2	KI	633	0.001739713565643268
dutch	camera_obscura	2	GM	81	0.00022261737569842765
dutch	camera_obscura	2	OC	361	0.000992158921322622
dutch	camera_obscura	2	FW	121	0.00033255188221616974
dutch	camera_obscura	2	CR	438	0.0012037828463692755
dutch	camera_obscura	2	SI	1651	0.004537546756519803
dutch	camera_obscura	2	OH	511	0.0014044133207641548
dutch	camera_obscura	2	GU	194	0.000533182356611049
dutch	camera_obscura	2	NX	25	6.870906657358879e-05
dutch	camera_obscura	2	XI	56	0.0001539083091248389
dutch	camera_obscura	2	YI	338	0.0009289465800749203
dutch	camera_obscura	2	MY	190	0.0005221889059592748
dutch	camera_obscura	2	YS	474	0.0013027239022352433
dutch	camera_obscura	2	SD	273	0.0007503030069835895
dutch	camera_obscura	2	KN	330	0.0009069596787713719
dutch	camera_obscura	2	HU	395	0.0010856032518627029
dutch	camera_obscura	2	TF	386	0.0010608679878962109
dutch	camera_obscura	2	WS	223	0.0006128848738364119
dutch	camera_obscura	2	SF	583	0.0016022954324960905
dutch	camera_obscura	2	PE	990	0.002720879036314116
dutch	camera_obscura	2	WB	37	0.0001016894185289114
dutch	camera_obscura	2	DC	366	0.0010059007346373398
dutch	camera_obscura	2	NJ	14	3.847707728120972e-05
dutch	camera_obscura	2	JO	86	0.00023635918901314542
dutch	camera_obscura	2	OY	123	0.00033804860754205684
dutch	camera_obscura	2	EX	274	0.000753051369646533
dutch	camera_obscura	2	XP	118	0.00032430679422733907
dutch	camera_obscura	2	DV	62	0.00017039848510250018
dutch	camera_obscura	2	BR	636	0.0017479586536320987
dutch	camera_obscura	2	LH	192	0.0005276856312851619
dutch	camera_obscura	2	UX	10	2.7483626629435513e-05
dutch	camera_obscura	2	XE	38	0.00010443778119185495
dutch	camera_obscura	2	SV	131	0.0003600355088456052
dutch	camera_obscura	2	VO	197	0.0005414274445998796
dutch	camera_obscura	2	OI	460	0.0012642468249540336
dutch	camera_obscura	2	DR	485	0.0013329558915276224
dutch	camera_obscura	2	YB	171	0.00046997001536334726
dutch	camera_obscura	2	TJ	24	6.596070391064524e-05
dutch	camera_obscura	2	JE	25	6.870906657358879e-05
dutch	camera_obscura	2	NH	1117	0.003069921094507947
dutch	camera_obscura	2	PP	409	0.0011240803291439126
dutch	camera_obscura	2	RH	664	0.0018249128081945182
dutch	camera_obscura	2	CS	8	2.198690130354841e-05
dutch	camera_obscura	2	SY	82	0.00022536573836137122
dutch	camera_obscura	2	NN	251	0.0006898390283988314
dutch	camera_obscura	2	SW	756	0.002077762173185325
dutch	camera_obscura	2	RN	463	0.0012724919129428643
dutch	camera_obscura	2	BI	346	0.0009509334813784688
dutch	camera_obscura	2	IM	1852	0.005089967651771457
dutch	camera_obscura	2	OJ	10	2.7483626629435513e-05
dutch	camera_obscura	2	OB	248	0.0006815939404100007
dutch	camera_obscura	2	SB	487	0.0013384526168535094
dutch	camera_obscura	2	WZ	3	8.245087988830655e-06
dutch	camera_obscura	2	ZE	154	0.0004232478500933069
dutch	camera_obscura	2	PS	214	0.00058814960986992
dutch	camera_obscura	2	IA	239	0.0006568586764435088
dutch	camera_obscura	2	GC	77	0.00021162392504665346
dutch	camera_obscura	2	AF	462	0.0012697435502799206
dutch	camera_obscura	2	WM	43	0.00011817959450657271
dutch	camera_obscura	2	EQ	75	0.00020612719972076636
dutch	camera_obscura	2	QU	361	0.000992158921322622
dutch	camera_obscura	2	UE	224	0.0006156332364993556
dutch	camera_obscura	2	GS	407	0.0011185836038180253
dutch	camera_obscura	2	NM	145	0.00039851258612681495
dutch	camera_obscura	2	SK	232	0.0006376201378029039
dutch	camera_obscura	2	YK	22	6.046397858475813e-05
dutch	camera_obscura	2	WN	359	0.000986662195996735
dutch	camera_obscura	2	MH	294	0.0008080186229054041
dutch	camera_obscura	2	RB	222	0.0006101365111734684
dutch	camera_obscura	2	VI	1229	0.0033777377127576246
dutch	camera_obscura	2	YM	145	0.00039851258612681495
dutch	camera_obscura	2	SU	566	0.00155557326722605
dutch	camera_obscura	2	UP	440	0.0012092795716951625
dutch	camera_obscura	2	NB	201	0.0005524208952516538
dutch	camera_obscura	2	KW	114	0.0003133133435755649
dutch	camera_obscura	2	HH	418	0.0011488155931104044
dutch	camera_obscura	2	HF	66	0.0001813919357542744
dutch	camera_obscura	2	AQ	31	8.519924255125009e-05
dutch	camera_obscura	2	UI	270	0.0007420579189947588
dutch	camera_obscura	2	FH	507	0.0013934198701123805
dutch	camera_obscura	2	KT	165	0.00045347983938568597
dutch	camera_obscura	2	CW	5	1.3741813314717756e-05
dutch	camera_obscura	2	TN	208	0.0005716594338922587
dutch	camera_obscura	2	MM	96	0.00026384281564258095
dutch	camera_obscura	2	XT	52	0.00014291485847306467
dutch	camera_obscura	2	DK	55	0.00015115994646189531
dutch	camera_obscura	2	IZ	116	0.00031881006890145197
dutch	camera_obscura	2	ZZ	59	0.00016215339711366953
dutch	camera_obscura	2	ZA	21	5.771561592181458e-05
dutch	camera_obscura	2	BW	2	5.496725325887102e-06
dutch	camera_obscura	2	BB	62	0.00017039848510250018
dutch	camera_obscura	2	TD	343	0.0009426883933896382
dutch	camera_obscura	2	GY	33	9.06959678771372e-05
dutch	camera_obscura	2	DY	336	0.0009234498547490333
dutch	camera_obscura	2	AZ	94	0.0002583460903166938
dutch	camera_obscura	2	SQ	63	0.00017314684776544373
dutch	camera_obscura	2	UA	169	0.00046447329003746016
dutch	camera_obscura	2	YG	60	0.00016490175977661308
dutch	camera_obscura	2	XC	64	0.00017589521042838728
dutch	camera_obscura	2	WD	44	0.00012092795716951626
dutch	camera_obscura	2	EJ	44	0.00012092795716951626
dutch	camera_obscura	2	HS	167	0.00045897656471157307
dutch	camera_obscura	2	IH	108	0.00029682316759790353
dutch	camera_obscura	2	MS	484	0.001330207528864679
dutch	camera_obscura	2	IP	282	0.0007750382709500815
dutch	camera_obscura	2	OE	103	0.0002830813542831858
dutch	camera_obscura	2	UY	17	4.6722165270040374e-05
dutch	camera_obscura	2	YY	44	0.00012092795716951626
dutch	camera_obscura	2	TV	21	5.771561592181458e-05
dutch	camera_obscura	2	MW	155	0.0004259962127562505
dutch	camera_obscura	2	GN	72	0.0001978821117319357
dutch	camera_obscura	2	RQ	14	3.847707728120972e-05
dutch	camera_obscura	2	FL	324	0.0008904695027937106
dutch	camera_obscura	2	FN	18	4.947052793298392e-05
dutch	camera_obscura	2	NQ	21	5.771561592181458e-05
dutch	camera_obscura	2	LM	185	0.000508447092644557
dutch	camera_obscura	2	MU	379	0.0010416294492556059
dutch	camera_obscura	2	KP	18	4.947052793298392e-05
dutch	camera_obscura	2	TQ	28	7.695415456241944e-05
dutch	camera_obscura	2	LN	45	0.0001236763198324598
dutch	camera_obscura	2	IU	20	5.4967253258871025e-05
dutch	camera_obscura	2	KB	46	0.00012642468249540335
dutch	camera_obscura	2	KF	54	0.00014841158379895177
dutch	camera_obscura	2	WT	245	0.00067334885242117
dutch	camera_obscura	2	LG	52	0.00014291485847306467
dutch	camera_obscura	2	YQ	13	3.572871461826617e-05
dutch	camera_obscura	2	UW	80	0.0002198690130354841
dutch	camera_obscura	2	TK	48	0.00013192140782129048
dutch	camera_obscura	2	KD	30	8.245087988830654e-05
dutch	camera_obscura	2	UF	50	0.00013741813314717757
dutch	camera_obscura	2	WR	49	0.00013466977048423403
dutch	camera_obscura	2	XU	24	6.596070391064524e-05
dutch	camera_obscura	2	LC	51	0.00014016649581012112
dutch	camera_obscura	2	NR	76	0.0002088755623837099
dutch	camera_obscura	2	FG	47	0.0001291730451583469
dutch	camera_obscura	2	HM	119	0.0003270551568902826
dutch	camera_obscura	2	NP	106	0.00029132644227201644
dutch	camera_obscura	2	KH	163	0.0004479831140597989
dutch	camera_obscura	2	OQ	8	2.198690130354841e-05
dutch	camera_obscura	2	LV	55	0.00015115994646189531
dutch	camera_obscura	2	MG	40	0.00010993450651774205
dutch	camera_obscura	2	NV	76	0.0002088755623837099
dutch	camera_obscura	2	BT	45	0.0001236763198324598
dutch	camera_obscura	2	KL	118	0.00032430679422733907
dutch	camera_obscura	2	UO	33	9.06959678771372e-05
dutch	camera_obscura	2	SJ	39	0.0001071861438547985
dutch	camera_obscura	2	CC	99	0.00027208790363141157
dutch	camera_obscura	2	TG	118	0.00032430679422733907
dutch	camera_obscura	2	HW	131	0.0003600355088456052
dutch	camera_obscura	2	AO	23	6.321234124770168e-05
dutch	camera_obscura	2	UU	9	2.473526396649196e-05
dutch	camera_obscura	2	FK	5	1.3741813314717756e-05
dutch	camera_obscura	2	AH	198	0.0005441758072628231
dutch	camera_obscura	2	MF	115	0.0003160617062385084
dutch	camera_obscura	2	MK	10	2.7483626629435513e-05
dutch	camera_obscura	2	KR	14	3.847707728120972e-05
dutch	camera_obscura	2	MC	51	0.00014016649581012112
dutch	camera_obscura	2	HL	56	0.0001539083091248389
dutch	camera_obscura	2	OX	54	0.00014841158379895177
dutch	camera_obscura	2	LK	76	0.0002088755623837099
dutch	camera_obscura	2	KO	254	0.0006980841163876621
dutch	camera_obscura	2	MN	62	0.00017039848510250018
dutch	camera_obscura	2	YU	40	0.00010993450651774205
dutch	camera_obscura	2	ML	60	0.00016490175977661308
dutch	camera_obscura	2	CF	5	1.3741813314717756e-05
dutch	camera_obscura	2	GP	30	8.245087988830654e-05
dutch	camera_obscura	2	LQ	4	1.0993450651774205e-05
dutch	camera_obscura	2	XH	23	6.321234124770168e-05
dutch	camera_obscura	2	HG	25	6.870906657358879e-05
dutch	camera_obscura	2	GF	150	0.0004122543994415327
dutch	camera_obscura	2	FB	96	0.00026384281564258095
dutch	camera_obscura	2	MQ	14	3.847707728120972e-05
dutch	camera_obscura	2	HD	66	0.0001813919357542744
dutch	camera_obscura	2	OZ	32	8.794760521419364e-05
dutch	camera_obscura	2	YZ	6	1.649017597766131e-05
dutch	camera_obscura	2	CQ	14	3.847707728120972e-05
dutch	camera_obscura	2	PV	5	1.3741813314717756e-05
dutch	camera_obscura	2	DQ	30	8.245087988830654e-05
dutch	camera_obscura	2	KQ	6	1.649017597766131e-05
dutch	camera_obscura	2	UZ	18	4.947052793298392e-05
dutch	camera_obscura	2	ZL	44	0.00012092795716951626
dutch	camera_obscura	2	VY	32	8.794760521419364e-05
dutch	camera_obscura	2	PB	32	8.794760521419364e-05
dutch	camera_obscura	2	BC	1	2.748362662943551e-06
dutch	camera_obscura	2	CD	4	1.0993450651774205e-05
dutch	camera_obscura	2	RJ	11	3.0231989292379064e-05
dutch	camera_obscura	2	AE	13	3.572871461826617e-05
dutch	camera_obscura	2	AJ	16	4.397380260709682e-05
dutch	camera_obscura	2	KU	26	7.145742923653233e-05
dutch	camera_obscura	2	FJ	15	4.122543994415327e-05
dutch	camera_obscura	2	PQ	2	5.496725325887102e-06
dutch	camera_obscura	2	WF	54	0.00014841158379895177
dutch	camera_obscura	2	IW	95	0.0002610944529796374
dutch	camera_obscura	2	PM	12	3.298035195532262e-05
dutch	camera_obscura	2	UK	107	0.00029407480493496
dutch	camera_obscura	2	AX	16	4.397380260709682e-05
dutch	camera_obscura	2	XO	8	2.198690130354841e-05
dutch	camera_obscura	2	WJ	4	1.0993450651774205e-05
dutch	camera_obscura	2	KJ	2	5.496725325887102e-06
dutch	camera_obscura	2	UV	21	5.771561592181458e-05
dutch	camera_obscura	2	PK	1	2.748362662943551e-06
dutch	camera_obscura	2	BS	34	9.344433054008075e-05
dutch	camera_obscura	2	HJ	10	2.7483626629435513e-05
dutch	camera_obscura	2	MD	50	0.00013741813314717757
dutch	camera_obscura	2	MR	19	5.221889059592748e-05
dutch	camera_obscura	2	GQ	9	2.473526396649196e-05
dutch	camera_obscura	2	XA	16	4.397380260709682e-05
dutch	camera_obscura	2	CY	18	4.947052793298392e-05
dutch	camera_obscura	2	IX	35	9.61926932030243e-05
dutch	camera_obscura	2	BJ	12	3.298035195532262e-05
dutch	camera_obscura	2	MJ	6	1.649017597766131e-05
